id_partida,tick,tipo_evento,ganador_final,duracion_final,estrategia_j1,estrategia_j2,elixir_j1,elixir_j2,mano_j1,mano_j2,mazo_j1,mazo_j2,actor_evento,carta_usada,coste_carta,pos_x,pos_y,tropa_vida_maxima,tropa_dano,tropa_rango,tropa_tipo_ataque,tropa_tipo_objetivo,tropa_nivel
partida_5,135,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Gigante|Príncipe|Bárbaros|Valquiria,Príncipe|Mago|Gigante|Valquiria,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mini P.E.K.K.A,4,14,20,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,141,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Gigante|Príncipe|Bárbaros|Mago,Príncipe|Mago|Gigante|Valquiria,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Valquiria,4,16,0,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,147,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Gigante|Príncipe|Bárbaros|Mago,Príncipe|Mago|Gigante|Ejército de Esqueletos,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Valquiria,4,0,29,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,156,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Príncipe|Bárbaros|Mago|Mago de Hielo,Príncipe|Mago|Gigante|Ejército de Esqueletos,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Gigante,5,11,7,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_5,156,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,0,Príncipe|Bárbaros|Mago|Mago de Hielo,Príncipe|Mago|Gigante|Caballero,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Ejército de Esqueletos,3,16,28,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,165,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Príncipe|Bárbaros|Mago|Caballero,Príncipe|Mago|Gigante|Caballero,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Mago de Hielo,3,1,5,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_5,165,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,0,Príncipe|Bárbaros|Mago|Caballero,Príncipe|Mago|Gigante|Mosquetera,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Caballero,3,16,26,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,174,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Príncipe|Bárbaros|Mago|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mosquetera,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_1,Caballero,3,7,7,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,177,TROPA_DESPLEGADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Príncipe|Bárbaros|Mago|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,JUGADOR_2,Mosquetera,4,11,31,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_5,180,PARTIDA_TERMINADA,JUGADOR_2,180,EstrategiaMenorCosto,EstrategiaMenorCosto,2,1,Príncipe|Bárbaros|Mago|Mini P.E.K.K.A,Príncipe|Mago|Gigante|Mini P.E.K.K.A,Príncipe|Caballero|Bárbaros|Valquiria|Mago de Hielo|Mago|Mini P.E.K.K.A|Gigante,Gigante|Caballero|Valquiria|Ejército de Esqueletos|Mini P.E.K.K.A|Mago|Mosquetera|Príncipe,,,,,,,,,,,
partida_6,1,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,1,5,Bárbaros|Ejército de Esqueletos|Gigante|Valquiria,Mago|Príncipe|Mosquetera|Caballero,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mini P.E.K.K.A,4,0,14,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,1,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,1,0,Bárbaros|Ejército de Esqueletos|Gigante|Valquiria,Mago|Mosquetera|Caballero|Gigante,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Príncipe,5,6,28,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,6,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,2,Bárbaros|Gigante|Valquiria|Mago de Hielo,Mago|Mosquetera|Caballero|Gigante,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Ejército de Esqueletos,3,0,14,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,15,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,5,Bárbaros|Gigante|Valquiria|Mosquetera,Mago|Mosquetera|Caballero|Gigante,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mago de Hielo,3,0,14,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_6,15,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,0,Bárbaros|Gigante|Valquiria|Mosquetera,Mago|Mosquetera|Caballero|Mini P.E.K.K.A,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Gigante,5,6,28,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_6,27,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,4,Bárbaros|Gigante|Mosquetera|Príncipe,Mago|Mosquetera|Caballero|Mini P.E.K.K.A,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Valquiria,4,0,21,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_6,30,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,1,2,Bárbaros|Gigante|Mosquetera|Príncipe,Mago|Mosquetera|Mini P.E.K.K.A|Arqueras,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Caballero,3,6,28,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,39,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,5,Bárbaros|Gigante|Príncipe|Mini P.E.K.K.A,Mago|Mosquetera|Mini P.E.K.K.A|Arqueras,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mosquetera,4,0,21,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,41,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,1,Bárbaros|Gigante|Príncipe|Mini P.E.K.K.A,Mago|Mosquetera|Arqueras|Bárbaros,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Mini P.E.K.K.A,4,6,28,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,51,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,5,Bárbaros|Gigante|Príncipe|Ejército de Esqueletos,Mago|Mosquetera|Arqueras|Bárbaros,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mini P.E.K.K.A,4,0,21,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,54,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,1,1,Bárbaros|Gigante|Príncipe|Ejército de Esqueletos,Mosquetera|Arqueras|Bárbaros|Príncipe,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Mago,5,6,28,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_6,61,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,3,Bárbaros|Gigante|Príncipe|Mago de Hielo,Mosquetera|Arqueras|Bárbaros|Príncipe,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Ejército de Esqueletos,3,0,21,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,67,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,2,0,Bárbaros|Gigante|Príncipe|Mago de Hielo,Mosquetera|Arqueras|Bárbaros|Gigante,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Príncipe,5,6,28,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,69,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,1,Bárbaros|Gigante|Príncipe|Valquiria,Mosquetera|Arqueras|Bárbaros|Gigante,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mago de Hielo,3,0,21,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_6,81,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,5,Bárbaros|Gigante|Príncipe|Mosquetera,Mosquetera|Arqueras|Bárbaros|Gigante,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Valquiria,4,0,21,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_6,81,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,0,Bárbaros|Gigante|Príncipe|Mosquetera,Mosquetera|Arqueras|Bárbaros|Caballero,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Gigante,5,6,28,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_6,93,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,4,Bárbaros|Gigante|Príncipe|Mini P.E.K.K.A,Mosquetera|Arqueras|Bárbaros|Caballero,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mosquetera,4,0,21,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,97,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,1,2,Bárbaros|Gigante|Príncipe|Mini P.E.K.K.A,Mosquetera|Arqueras|Bárbaros|Mini P.E.K.K.A,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Caballero,3,6,28,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,105,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,5,Bárbaros|Gigante|Príncipe|Ejército de Esqueletos,Mosquetera|Arqueras|Bárbaros|Mini P.E.K.K.A,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Mini P.E.K.K.A,4,0,21,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,105,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,1,Bárbaros|Gigante|Príncipe|Ejército de Esqueletos,Mosquetera|Arqueras|Bárbaros|Mago,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_2,Mini P.E.K.K.A,4,6,28,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,114,TROPA_DESPLEGADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,4,Bárbaros|Gigante|Príncipe|Mago de Hielo,Mosquetera|Arqueras|Bárbaros|Mago,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,JUGADOR_1,Ejército de Esqueletos,3,0,21,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_6,115,PARTIDA_TERMINADA,JUGADOR_1,115,EstrategiaAgresiva,EstrategiaDefensiva,0,4,Bárbaros|Gigante|Príncipe|Mago de Hielo,Mosquetera|Arqueras|Bárbaros|Mago,Mini P.E.K.K.A|Mosquetera|Gigante|Bárbaros|Ejército de Esqueletos|Valquiria|Príncipe|Mago de Hielo,Mosquetera|Bárbaros|Mago|Príncipe|Caballero|Gigante|Arqueras|Mini P.E.K.K.A,,,,,,,,,,,
partida_7,1,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,5,Mago|Valquiria|Mosquetera|Caballero,Mago|Gigante|Ejército de Esqueletos|P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Ejército de Esqueletos,3,1,10,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,1,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,2,Mago|Valquiria|Mosquetera|Caballero,Mago|Gigante|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,0,23,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,3,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Mago|Valquiria|Mosquetera|Príncipe,Mago|Gigante|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Caballero,3,7,6,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,6,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Mago|Valquiria|Mosquetera|Príncipe,Mago|Gigante|P.E.K.K.A|Príncipe,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mini P.E.K.K.A,4,5,17,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,16,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Mago|Mosquetera|Príncipe|Mini P.E.K.K.A,Mago|Gigante|P.E.K.K.A|Príncipe,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,6,11,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_7,21,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Mosquetera|Príncipe|Mini P.E.K.K.A,Gigante|P.E.K.K.A|Príncipe|Mago de Hielo,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mago,5,16,31,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_7,27,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Mago|Príncipe|Mini P.E.K.K.A|P.E.K.K.A,Gigante|P.E.K.K.A|Príncipe|Mago de Hielo,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mosquetera,4,3,10,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,30,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Mago|Príncipe|Mini P.E.K.K.A|P.E.K.K.A,Gigante|P.E.K.K.A|Príncipe|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mago de Hielo,3,2,20,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_7,39,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,3,Mago|Príncipe|P.E.K.K.A|Ejército de Esqueletos,Gigante|P.E.K.K.A|Príncipe|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mini P.E.K.K.A,4,8,8,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,42,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Mago|Príncipe|P.E.K.K.A|Ejército de Esqueletos,Gigante|P.E.K.K.A|Príncipe|Ejército de Esqueletos,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mosquetera,4,16,19,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,49,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Mago|Príncipe|P.E.K.K.A|Caballero,Gigante|P.E.K.K.A|Príncipe|Ejército de Esqueletos,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Ejército de Esqueletos,3,12,7,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,51,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,1,0,Mago|Príncipe|P.E.K.K.A|Caballero,Gigante|P.E.K.K.A|Príncipe|Mini P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,14,29,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,57,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Mago|Príncipe|P.E.K.K.A|Valquiria,Gigante|P.E.K.K.A|Príncipe|Mini P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Caballero,3,8,0,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,63,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Príncipe|P.E.K.K.A|Valquiria,Gigante|P.E.K.K.A|Príncipe|Mago,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mini P.E.K.K.A,4,9,19,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,70,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Mago|Príncipe|P.E.K.K.A|Mosquetera,Gigante|P.E.K.K.A|Príncipe|Mago,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,1,21,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
